,sku_id,sku_name,period,quantity,net_sales
810,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-01,0,0
811,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-02,0,0
812,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-03,0,0
813,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-04,0,0
814,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-05,0,0
815,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-06,0,0
816,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-07,0,0
817,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-08,0,0
818,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-09,0,0
819,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-10,0,0
820,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-11,0,0
821,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2024-12,0,0
822,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-01,0,0
823,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-02,0,0
824,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-03,0,0
825,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-04,"8,659","346,795"
826,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-05,0,0
827,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-06,0,0
828,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-07,0,0
829,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-08,0,0
830,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-09,"14,390","576,323"
831,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-10,0,0
832,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-11,"2,866","114,784"
833,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2025-12,0,0
834,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2026-01,0,0
835,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2026-02,0,0
836,105828,DURO-TUSS BC DRY COUGH TAB 100 PH,2026-03,0,0
837,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-01,0,0
838,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-02,0,0
839,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-03,0,0
840,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-04,0,0
841,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-05,0,0
842,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-06,0,0
843,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-07,0,0
844,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-08,0,0
845,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-09,0,0
846,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-10,0,0
847,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-11,0,0
848,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2024-12,0,0
849,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-01,0,0
850,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-02,0,0
851,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-03,0,0
852,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-04,0,0
853,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-05,0,0
854,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-06,"29,952","119,959"
855,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-07,0,0
856,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-08,"14,992","60,043"
857,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-09,"44,908","179,858"
858,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-10,0,0
859,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-11,"14,976","59,979"
860,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2025-12,"15,000","60,075"
861,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2026-01,0,0
862,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2026-02,0,0
863,105829,DURO-TUSS AX CHESTY LIQ 60ML PH,2026-03,0,0
864,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-01,0,0
865,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-02,0,0
866,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-03,0,0
867,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-04,0,0
868,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-05,0,0
869,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-06,0,0
870,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-07,0,0
871,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-08,0,0
872,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-09,0,0
873,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-10,0,0
874,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-11,0,0
875,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2024-12,0,0
876,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-01,0,0
877,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-02,0,0
878,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-03,0,0
879,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-04,0,0
880,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-05,0,0
881,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-06,"8,722","785,966"
882,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-07,0,0
883,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-08,0,0
884,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-09,"14,448","1,301,954"
885,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-10,0,0
886,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-11,"2,925","263,581"
887,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2025-12,0,0
888,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2026-01,0,0
889,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2026-02,0,0
890,105830,DURO-TUSS AX CHESTY COUGH CAP 100 PH,2026-03,0,0
891,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-01,0,0
892,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-02,0,0
893,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-03,0,0
894,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-04,0,0
895,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-05,0,0
896,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-06,0,0
897,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-07,0,0
898,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-08,0,0
899,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-09,0,0
900,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-10,0,0
901,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-11,0,0
902,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2024-12,0,0
903,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-01,0,0
904,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-02,"13,420","120,185"
905,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-03,"12,305","103,160"
906,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-04,"10,580","86,133"
907,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-05,"10,840","87,696"
908,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-06,"14,732","107,953"
909,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-07,"5,910","51,911"
910,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-08,"7,080","60,096"
911,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-09,"3,965","29,039"
912,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-10,"4,080","31,079"
913,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-11,"6,600","51,242"
914,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2025-12,"4,650","34,690"
915,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2026-01,"5,330","36,710"
916,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2026-02,"9,220","69,841"
917,105839,DIFFLAM SOOTHING COUGH HL LOZ 32,2026-03,"12,630","88,412"
918,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-01,0,0
919,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-02,0,0
920,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-03,0,0
921,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-04,0,0
922,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-05,0,0
923,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-06,0,0
924,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-07,0,0
925,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-08,0,0
926,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-09,0,0
927,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-10,0,0
928,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-11,0,0
929,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2024-12,0,0
930,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-01,0,0
931,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-02,559,"5,164"
932,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-03,963,"8,758"
933,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-04,"1,525","13,266"
934,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-05,376,"3,245"
935,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-06,"1,095","8,919"
936,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-07,620,"4,844"
937,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-08,31,445
938,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-09,549,"4,745"
939,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-10,370,"2,865"
940,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-11,110,930
941,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2025-12,36,301
942,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2026-01,135,"1,168"
943,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2026-02,120,"1,087"
944,105841,DIFFLAM HERBAL HONEY LEMON LOZ 32 NZ,2026-03,245,"2,292"
945,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-01,0,0
946,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-02,0,0
947,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-03,0,0
948,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-04,0,0
949,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-05,0,0
950,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-06,0,0
951,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-07,0,0
952,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-08,0,0
953,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-09,0,0
954,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-10,0,0
955,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-11,0,0
956,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2024-12,0,0
957,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-01,0,0
958,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-02,0,0
959,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-03,0,0
960,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-04,0,0
961,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-05,0,0
962,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-06,0,0
963,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-07,0,0
964,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-08,0,0
965,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-09,0,0
966,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-10,0,0
967,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-11,0,0
968,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2025-12,"9,528","123,820"
969,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2026-01,"5,280","68,615"
970,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2026-02,"8,311","108,004"
971,105842,ACNE-AID NAT ADULT CLEANSER 100ML TH,2026-03,"1,244","16,166"
972,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-01,0,0
973,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-02,0,0
974,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-03,0,0
975,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-04,0,0
976,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-05,0,0
977,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-06,0,0
978,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-07,0,0
979,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-08,0,0
980,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-09,0,0
981,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-10,0,0
982,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-11,0,0
983,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2024-12,0,0
984,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-01,0,0
985,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-02,0,0
986,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-03,0,0
987,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-04,0,0
988,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-05,0,0
989,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-06,0,0
990,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-07,0,0
991,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-08,0,0
992,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-09,0,0
993,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-10,0,0
994,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-11,0,0
995,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2025-12,"2,520","43,664"
996,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2026-01,"1,080","18,713"
997,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2026-02,"2,048","35,486"
998,105843,ACNE-AID NAT ADULT MOISTURE 50ML TH,2026-03,"2,688","46,575"
999,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-01,0,0
1000,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-02,0,0
1001,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-03,0,0
1002,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-04,0,0
1003,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-05,0,0
1004,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-06,0,0
1005,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-07,0,0
1006,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-08,0,0
1007,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-09,0,0
1008,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-10,0,0
1009,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-11,0,0
1010,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2024-12,0,0
1011,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-01,0,0
1012,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-02,0,0
1013,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-03,0,0
1014,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-04,0,0
1015,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-05,0,0
1016,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-06,0,0
1017,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-07,0,0
1018,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-08,0,0
1019,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-09,0,0
1020,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-10,0,0
1021,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-11,0,0
1022,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2025-12,"3,120","60,818"
1023,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2026-01,"1,080","21,052"
1024,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2026-02,958,"18,674"
1025,105844,ACNE-AID NAT ADULT SERUM 30ML TH,2026-03,"1,200","23,392"
1026,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-01,0,0
1027,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-02,0,0
1028,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-03,0,0
1029,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-04,0,0
1030,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-05,0,0
1031,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-06,0,0
1032,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-07,0,0
1033,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-08,0,0
1034,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-09,0,0
1035,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-10,0,0
1036,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-11,0,0
1037,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2024-12,0,0
1038,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-01,0,0
1039,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-02,0,0
1040,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-03,0,-14
1041,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-04,"2,690","31,262"
1042,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-05,180,"1,774"
1043,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-06,0,-662
1044,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-07,115,"1,289"
1045,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-08,95,"1,127"
1046,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-09,140,"1,659"
1047,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-10,102,"1,092"
1048,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-11,40,546
1049,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2025-12,135,"1,745"
1050,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2026-01,50,683
1051,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2026-02,70,900
1052,105845,DIFFLAM PLUS ANAES BC LOZ 32 NZ,2026-03,60,729
1053,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-01,0,0
1054,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-02,0,0
1055,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-03,0,0
1056,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-04,0,0
1057,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-05,0,0
1058,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-06,0,0
1059,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-07,0,0
1060,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-08,0,0
1061,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-09,0,0
1062,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-10,0,0
1063,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-11,0,0
1064,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2024-12,0,0
1065,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-01,0,0
1066,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-02,0,0
1067,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-03,"5,280","32,481"
1068,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-04,"9,384","62,280"
1069,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-05,"10,560","38,647"
1070,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-06,"13,824","92,204"
1071,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-07,"12,984","74,128"
1072,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-08,"10,800","61,694"
1073,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-09,"10,080","65,453"
1074,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-10,"3,720","24,027"
1075,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-11,"8,040","54,980"
1076,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2025-12,"5,136","34,153"
1077,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2026-01,"5,400","29,406"
1078,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2026-02,"6,120","33,231"
1079,105891,NYAL 3-IN-1 COUGH RELIEF LIQ 240ML,2026-03,"8,160","40,880"
1080,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-01,0,0
1081,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-02,0,0
1082,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-03,0,0
1083,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-04,0,0
1084,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-05,0,0
1085,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-06,0,0
1086,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-07,0,0
1087,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-08,0,0
1088,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-09,0,0
1089,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-10,0,0
1090,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-11,0,0
1091,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2024-12,0,0
1092,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-01,0,0
1093,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-02,0,0
1094,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-03,0,0
1095,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-04,0,0
1096,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-05,0,0
1097,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-06,0,0
1098,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-07,0,0
1099,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-08,0,0
1100,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-09,"15,840","103,130"
1101,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-10,0,0
1102,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-11,"3,240","22,125"
1103,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2025-12,0,0
1104,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2026-01,0,0
1105,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2026-02,0,0
1106,105894,DURO-TUSS AX CHESTY LIQ 120ML MY,2026-03,"1,440","9,833"
1107,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-01,0,0
1108,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-02,0,0
1109,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-03,0,0
1110,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-04,0,0
1111,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-05,0,0
1112,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-06,0,0
1113,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-07,0,0
1114,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-08,0,0
1115,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-09,0,0
1116,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-10,0,0
1117,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-11,0,0
1118,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2024-12,0,0
1119,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-01,0,0
1120,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-02,0,0
1121,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-03,0,0
1122,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-04,0,0
1123,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-05,0,0
1124,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-06,0,0
1125,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-07,"7,980","140,071"
1126,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-08,"1,923","37,616"
1127,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-09,"2,817","52,066"
1128,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-10,"3,507","62,205"
1129,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-11,"1,248","21,113"
1130,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2025-12,"3,225","56,760"
1131,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2026-01,"3,771","66,162"
1132,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2026-02,"3,189","50,696"
1133,105904,BETADINE ANTISEP TOPICAL SOL 500ML,2026-03,"3,300","57,112"
1134,105905,BETADINE RTU THROAT GARGLE 200ML,2024-01,0,0
1135,105905,BETADINE RTU THROAT GARGLE 200ML,2024-02,0,0
